trial_id,trial_dir,C,features,decay,ticker_intercepts,calibration,objective_score,status
322__C=auto__feat=min__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__1c9c4225,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/322__C=auto__feat=min__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__1c9c4225,,x_logit_prn,0,none,none,0.4903286251607746,success
001__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__76ee8bd8,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/001__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__76ee8bd8,,"x_logit_prn,rv20,abs_log_m_fwd,x_abs_m",0,all,none,0.488370513324544,success
099__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__5f49b82a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/099__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__5f49b82a,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,platt,0.49448760970758315,success
173__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__8486b827,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/173__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__8486b827,,"x_logit_prn,log_m_fwd,x_m",0,non_foundation,none,0.4922988034401975,success
132__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__a63c8969,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/132__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__a63c8969,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,none,platt,0.4914254973170879,success
177__C=auto__feat=m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__d047952a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/177__C=auto__feat=m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__d047952a,,"x_logit_prn,log_m_fwd,x_m",0,none,none,0.4890117771876631,success
004__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__81548e89,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/004__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__81548e89,,"x_logit_prn,rv20,abs_log_m_fwd,x_abs_m",0,all,platt,0.488370513324544,success
200__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__14060a91,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/200__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__14060a91,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,non_foundation,platt,0.4914613944344841,success
180__C=auto__feat=m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__514b1f9e,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/180__C=auto__feat=m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__514b1f9e,,"x_logit_prn,log_m_fwd,x_m",0,none,platt,0.4890117771876631,success
061__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__9b5f101b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/061__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__9b5f101b,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,all,none,0.49218273565107035,success
274__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__f963831a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/274__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__f963831a,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,none,none,0.4913435322049468,success
116__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__4c632f6b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/116__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__4c632f6b,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,platt,0.49083920117010377,success
181__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__490d3262,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/181__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__490d3262,,"x_logit_prn,rv20,abs_log_m_fwd",0,all,none,0.48835699301084134,success
085__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__acfe95ee,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/085__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__acfe95ee,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,none,0.49275545706444274,success
066__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__0a0a3100,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/066__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__0a0a3100,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,non_foundation,none,0.4921695018632735,success
183__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__05dc2246,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/183__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__05dc2246,,"x_logit_prn,rv20,abs_log_m_fwd",0,all,platt,0.48835699301084134,success
126__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__db6e3516,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/126__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__db6e3516,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,none,0.49313930543127643,success
137__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__4a8d3a42,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/137__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__4a8d3a42,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,none,0.4945678672060833,success
067__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__0e8e0705,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/067__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__0e8e0705,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.49218273565107035,success
307__C=auto__feat=v:rv20_sqrtT__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__9158ba59,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/307__C=auto__feat=v:rv20_sqrtT__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__9158ba59,,"x_logit_prn,rv20_sqrtT",0,non_foundation,platt,0.49260515402609606,success
193__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__59a2eeb2,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/193__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__59a2eeb2,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,all,none,0.4912565358291534,success
044__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__31d217e6,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/044__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__31d217e6,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.4888911407224188,success
292__C=auto__feat=v:rv20__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__69b54589,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/292__C=auto__feat=v:rv20__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__69b54589,,"x_logit_prn,rv20",0,all,platt,0.48975625215642604,success
168__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__ca747fef,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/168__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__ca747fef,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,none,platt,0.49043342590527156,success
261__C=auto__feat=v:rv20+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__944c0173,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/261__C=auto__feat=v:rv20+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__944c0173,,"x_logit_prn,rv20,log_m_fwd",0,none,none,0.48978421159570507,success
302__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__d347442d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/302__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__d347442d,,"x_logit_prn,rv20_sqrtT",0,all,none,0.49260515402609606,success
237__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__52953156,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/237__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__52953156,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,none,none,0.49060750985829155,success
098__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__9eafad97,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/098__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__9eafad97,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,none,0.49448760970758315,success
070__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__967f2730,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/070__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__967f2730,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,none,0.48923396690798426,success
036__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__96305079,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/036__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__96305079,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,none,platt,0.4890911854068079,success
140__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__15a0b586,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/140__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__15a0b586,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,platt,0.4946105495235076,success
121__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__07267686,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/121__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__07267686,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,all,none,0.49300984578265067,success
038__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__35729cf4,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/038__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__35729cf4,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_abs_m",0,all,none,0.48855933667529056,success
051__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__aa6662e2,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/051__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__aa6662e2,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_abs_m",0,all,platt,0.4915521289579346,success
081__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__f8065b92,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/081__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__f8065b92,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,none,none,0.49016939101443063,success
077__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__213857d9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/077__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__213857d9,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,none,0.4904144061943379,success
035__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__56efc765,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/035__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__56efc765,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,none,platt,0.4890911854068079,success
147__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__dbd8b2a0,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/147__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__dbd8b2a0,,"x_logit_prn,rv20,log_m_fwd,x_m",0,all,platt,0.48853557814158455,success
246__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__1685d302,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/246__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__1685d302,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,non_foundation,none,0.4920733962167954,success
030__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__49a6f4b5,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/030__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__49a6f4b5,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,non_foundation,none,0.49185633191854317,success
007__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__5ec8d4b6,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/007__C=auto__feat=v:rv20+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__5ec8d4b6,,"x_logit_prn,rv20,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.488370513324544,success
017__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__a7b30a37,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/017__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__a7b30a37,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd,x_abs_m",0,non_foundation,none,0.49124250939205744,success
144__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__dc8ed82d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/144__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__dc8ed82d,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,none,platt,0.4916066082005102,success
103__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__24b497bf,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/103__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__24b497bf,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,platt,0.49448760970758315,success
047__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__ec3ad634,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/047__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__ec3ad634,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.48894794608238457,success
313__C=auto__feat=min__ti=all__tx=0__decay=0__cal=none__foundation=off__620fee9d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/313__C=auto__feat=min__ti=all__tx=0__decay=0__cal=none__foundation=off__620fee9d,,x_logit_prn,0,all,none,0.49373939589232285,success
241__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__c52a49d5,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/241__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__c52a49d5,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,all,none,0.4920152239794259,success
163__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__67398084,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/163__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__67398084,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,non_foundation,platt,0.49149913499109826,success
182__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__c0942d05,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/182__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__c0942d05,,"x_logit_prn,rv20,abs_log_m_fwd",0,all,none,0.48835699301084134,success
250__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__b6142f43,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/250__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__b6142f43,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,none,none,0.489348288806003,success
220__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__51e584f4,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/220__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__51e584f4,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd",0,all,platt,0.4887218375320147,success
267__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__597ccf87,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/267__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__597ccf87,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,all,platt,0.4930512552278052,success
130__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__e3cedf5e,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/130__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__e3cedf5e,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,none,none,0.4914254973170879,success
166__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__e247f058,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/166__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__e247f058,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,none,none,0.49043342590527156,success
